Department,Category,MatrixLookupCode,Description,ExtendedDescription,ItemLookupCode,Dimension1,Dimension1code,Dimension2,Dimension2Code,Dimension3,Dimension3Code,SubDescription1,SubDescription2,SubDescription3,BarCode,Quantity,Price,PriceA,PriceB,PriceC,Cost,SupplierCode,Supplier,SupplierCost,ParentItem,ItemType,LastCost,MinimumOrder,Notes,Picture Name,ReorderNumber,ReorderPoint,RestockLevel,ReplacementCost,SaleStartDate,SaleEndDate,SalePrice,SalesTax,UnitofMeasure,WebItem,Weight,Inactive,POSStyleCode,POSSKU,TanneryProduct-id,Styleid,ShopifyProduct-id_Curated,ShopifyProduct-id_Cncpts,Company_model_Number,Company_sku_Number,ALU,brandid
Outerwear,Zip Neck,41-3809,Rho LTW Z NCK M Sum XL ,Rho LTW Zip Neck Mens Summit Sky XL  ,806955562231,Summit Sky,,XL  ,,MALE,,3809,Summit Sky,XL  ,806955562231,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,42C10878-5668-424E-AA1D-6CDF9D5D99D2,,57840,,,3809,,,
Outerwear,Zip Neck,41-3809,Rho LTW Z NCK M Sum XXL ,Rho LTW Zip Neck Mens Summit Sky XXL  ,806955562248,Summit Sky,,XXL  ,,MALE,,3809,Summit Sky,XXL  ,806955562248,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,3AB64C3B-4076-4860-BD61-BEAB58712146,,57840,,,3809,,,
Outerwear,Zip Neck,41-3809,Rho LTW Z NCK M Tun L ,Rho LTW Zip Neck Mens Tungsten L  ,806955562255,Tungsten,,L  ,,MALE,,3809,Tungsten,L  ,806955562255,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,103323B1-0B47-49E3-BAD9-4EA0B60F43D9,,57839,,,3809,,,
Outerwear,Zip Neck,41-3809,Rho LTW Z NCK M Tun M ,Rho LTW Zip Neck Mens Tungsten M  ,806955562262,Tungsten,,M  ,,MALE,,3809,Tungsten,M  ,806955562262,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,BDF76C1B-2D13-47FE-888F-BB26ECD1F69C,,57839,,,3809,,,
Outerwear,Zip Neck,41-3809,Rho LTW Z NCK M Tun S ,Rho LTW Zip Neck Mens Tungsten S  ,806955562279,Tungsten,,S  ,,MALE,,3809,Tungsten,S  ,806955562279,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,A49E6277-E295-4441-B7C0-72B838FB715A,,57839,,,3809,,,
Outerwear,Zip Neck,41-3809,Rho LTW Z NCK M Tun XL ,Rho LTW Zip Neck Mens Tungsten XL  ,806955562286,Tungsten,,XL  ,,MALE,,3809,Tungsten,XL  ,806955562286,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,62AADC58-CF61-4766-A2F7-5FEA54A78126,,57839,,,3809,,,
Outerwear,Zip Neck,41-3809,Rho LTW Z NCK M Tun XXL ,Rho LTW Zip Neck Mens Tungsten XXL  ,806955562293,Tungsten,,XXL  ,,MALE,,3809,Tungsten,XXL  ,806955562293,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,E039F96C-7AF8-4BED-8014-9CA6043BFCA0,,57839,,,3809,,,
Outerwear,Zip Neck,41-3800,Rho LTW Z NCK W Bla L ,Rho LTW Zip Neck Womens Black L  ,806955214208,Black,,L  ,,FEMALE,,3800,Black,L  ,806955214208,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,0B6A0E24-1C4F-4EF2-A43E-45739E2F4F77,,49541,,,3800,,,
Outerwear,Zip Neck,41-3800,Rho LTW Z NCK W Bla M ,Rho LTW Zip Neck Womens Black M  ,806955214215,Black,,M  ,,FEMALE,,3800,Black,M  ,806955214215,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,EDDB79BB-B3E3-4D1A-B460-F8C66804624C,,49541,,,3800,,,
Outerwear,Zip Neck,41-3800,Rho LTW Z NCK W Bla S ,Rho LTW Zip Neck Womens Black S  ,806955214222,Black,,S  ,,FEMALE,,3800,Black,S  ,806955214222,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,ADB924CF-CA2B-409F-8C7E-4FA2E2652AC5,,49541,,,3800,,,
Outerwear,Zip Neck,41-3800,Rho LTW Z NCK W Bla XL ,Rho LTW Zip Neck Womens Black XL  ,806955232998,Black,,XL  ,,FEMALE,,3800,Black,XL  ,806955232998,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,272A2FDE-06D5-4A2C-A06F-410E1223316F,,49541,,,3800,,,
Outerwear,Zip Neck,41-3800,Rho LTW Z NCK W Bla XS ,Rho LTW Zip Neck Womens Black XS  ,806955214239,Black,,XS  ,,FEMALE,,3800,Black,XS  ,806955214239,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,4C525FA4-8513-4905-8AEE-94486FE590FE,,49541,,,3800,,,
Outerwear,Zip Neck,41-3800,Rho LTW Z NCK W Cur L ,Rho LTW Zip Neck Womens Curacao Blue L  ,806955562309,Curacao Blue,,L  ,,FEMALE,,3800,Curacao Blue,L  ,806955562309,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,77FB42C9-E7C8-47E3-A34C-C2D43E9B0361,,57841,,,3800,,,
Outerwear,Zip Neck,41-3800,Rho LTW Z NCK W Cur M ,Rho LTW Zip Neck Womens Curacao Blue M  ,806955562316,Curacao Blue,,M  ,,FEMALE,,3800,Curacao Blue,M  ,806955562316,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,F808D4FD-2C00-4586-813F-29B51FD2DAF0,,57841,,,3800,,,
Outerwear,Zip Neck,41-3800,Rho LTW Z NCK W Cur S ,Rho LTW Zip Neck Womens Curacao Blue S  ,806955562323,Curacao Blue,,S  ,,FEMALE,,3800,Curacao Blue,S  ,806955562323,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,33ACFCD6-5A56-41EE-B4C1-FF2F4E849BD4,,57841,,,3800,,,
Outerwear,Zip Neck,41-3800,Rho LTW Z NCK W Cur XL ,Rho LTW Zip Neck Womens Curacao Blue XL  ,806955562330,Curacao Blue,,XL  ,,FEMALE,,3800,Curacao Blue,XL  ,806955562330,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,6DF3F810-1A1B-4E0F-A35D-839983D7597B,,57841,,,3800,,,
Outerwear,Zip Neck,41-3800,Rho LTW Z NCK W Cur XS ,Rho LTW Zip Neck Womens Curacao Blue XS  ,806955562347,Curacao Blue,,XS  ,,FEMALE,,3800,Curacao Blue,XS  ,806955562347,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,C00BFD29-A36F-481E-9206-482A9235F55F,,57841,,,3800,,,
Outerwear,Zip Neck,41-3800,Rho LTW Z NCK W Hib L ,Rho LTW Zip Neck Womens Hibiscus L  ,806955562354,Hibiscus,,L  ,,FEMALE,,3800,Hibiscus,L  ,806955562354,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,D1F50AB8-98C8-4A7B-BA30-642B8DDD9EEB,,57842,,,3800,,,
Outerwear,Zip Neck,41-3800,Rho LTW Z NCK W Hib M ,Rho LTW Zip Neck Womens Hibiscus M  ,806955562361,Hibiscus,,M  ,,FEMALE,,3800,Hibiscus,M  ,806955562361,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,5E295D8F-2B3F-4990-AC13-9BAD418142F5,,57842,,,3800,,,
Outerwear,Zip Neck,41-3800,Rho LTW Z NCK W Hib S ,Rho LTW Zip Neck Womens Hibiscus S  ,806955562378,Hibiscus,,S  ,,FEMALE,,3800,Hibiscus,S  ,806955562378,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,CB53BC30-36E4-4C23-B556-0F997FA55A1B,,57842,,,3800,,,
Outerwear,Zip Neck,41-3800,Rho LTW Z NCK W Hib XL ,Rho LTW Zip Neck Womens Hibiscus XL  ,806955562385,Hibiscus,,XL  ,,FEMALE,,3800,Hibiscus,XL  ,806955562385,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,BAECDFD7-560F-41EF-BA46-B821E2D1B24C,,57842,,,3800,,,
Outerwear,Zip Neck,41-3800,Rho LTW Z NCK W Hib XS ,Rho LTW Zip Neck Womens Hibiscus XS  ,806955562392,Hibiscus,,XS  ,,FEMALE,,3800,Hibiscus,XS  ,806955562392,,129,,,,64.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,E58DC8B4-FF01-4C51-A80D-6163F4D5C270,,57842,,,3800,,,
Outerwear,Zip Neck,,Rho LTW Zip Neck Mens,,41-3809,color,,size,,genre,,,,,UPCA,,129,,,,64.5,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,CE5EB323-011C-4B05-A4E6-49C728C5FC97,,24456,,,,3809,,,41
Outerwear,Zip Neck,,Rho LTW Zip Neck Womens,,41-3800,color,,size,,genre,,,,,UPCA,,129,,,,64.5,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,A89E69A5-B3EF-482E-8D8F-20BFAB231031,,23963,,,,3800,,,41
Outerwear,Zip Neck,41-7710,Caliber Z NCK M Blu L ,Caliber Zip Neck Mens Blue Kyanite L  ,806955523935,Blue Kyanite,,L  ,,MALE,,7710,Blue Kyanite,L  ,806955523935,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,8302A867-994A-49B1-BA79-1CAA93EBAB86,,55742,,,7710,,,
Outerwear,Zip Neck,41-7710,Caliber Z NCK M Blu M ,Caliber Zip Neck Mens Blue Kyanite M  ,806955523942,Blue Kyanite,,M  ,,MALE,,7710,Blue Kyanite,M  ,806955523942,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,07FC6746-1926-4466-8E7C-2F54B9105D5F,,55742,,,7710,,,
Outerwear,Zip Neck,41-7710,Caliber Z NCK M Blu S ,Caliber Zip Neck Mens Blue Kyanite S  ,806955523959,Blue Kyanite,,S  ,,MALE,,7710,Blue Kyanite,S  ,806955523959,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,C456934C-BE89-47D0-BBBA-179E89D1A5C2,,55742,,,7710,,,
Outerwear,Zip Neck,41-7710,Caliber Z NCK M Blu XL ,Caliber Zip Neck Mens Blue Kyanite XL  ,806955523966,Blue Kyanite,,XL  ,,MALE,,7710,Blue Kyanite,XL  ,806955523966,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,5A343587-9D84-437D-8ECE-007B720E6D9D,,55742,,,7710,,,
Outerwear,Zip Neck,41-7710,Caliber Z NCK M Blu XXL ,Caliber Zip Neck Mens Blue Kyanite XXL  ,806955523973,Blue Kyanite,,XXL  ,,MALE,,7710,Blue Kyanite,XXL  ,806955523973,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,5979ADCC-1098-439F-943A-83BC26614294,,55742,,,7710,,,
Outerwear,Zip Neck,41-7710,Caliber Z NCK M Car L ,Caliber Zip Neck Mens Carbon Copy L  ,806955523980,Carbon Copy,,L  ,,MALE,,7710,Carbon Copy,L  ,806955523980,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,A59B13F4-D3CE-4C53-BEC3-9117212F7C1C,,55741,,,7710,,,
Outerwear,Zip Neck,41-7710,Caliber Z NCK M Car M ,Caliber Zip Neck Mens Carbon Copy M  ,806955523997,Carbon Copy,,M  ,,MALE,,7710,Carbon Copy,M  ,806955523997,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,DCD8C579-FCAF-490D-88D8-41A49A2B3A2E,,55741,,,7710,,,
Outerwear,Zip Neck,41-7710,Caliber Z NCK M Car S ,Caliber Zip Neck Mens Carbon Copy S  ,806955524000,Carbon Copy,,S  ,,MALE,,7710,Carbon Copy,S  ,806955524000,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,0B8B7DAC-8BE9-4540-934C-2870D083BBE8,,55741,,,7710,,,
Outerwear,Zip Neck,41-7710,Caliber Z NCK M Car XL ,Caliber Zip Neck Mens Carbon Copy XL  ,806955524017,Carbon Copy,,XL  ,,MALE,,7710,Carbon Copy,XL  ,806955524017,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,6918108C-8B70-4A3A-B3F1-5633CF7BF773,,55741,,,7710,,,
Outerwear,Zip Neck,41-7710,Caliber Z NCK M Car XXL ,Caliber Zip Neck Mens Carbon Copy XXL  ,806955524024,Carbon Copy,,XXL  ,,MALE,,7710,Carbon Copy,XXL  ,806955524024,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,E86070B5-984F-45E6-901D-7923E3679684,,55741,,,7710,,,
Outerwear,Zip Neck,41-7710,Caliber Z NCK M Sum L ,Caliber Zip Neck Mens Summer Squash L  ,806955524031,Summer Squash,,L  ,,MALE,,7710,Summer Squash,L  ,806955524031,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,F74A1168-8D6E-4FA3-B293-C7C162EF46D3,,55743,,,7710,,,
Outerwear,Zip Neck,41-7710,Caliber Z NCK M Sum M ,Caliber Zip Neck Mens Summer Squash M  ,806955524048,Summer Squash,,M  ,,MALE,,7710,Summer Squash,M  ,806955524048,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,BF5CA4B8-98BA-4090-9748-DE931EAFFC63,,55743,,,7710,,,
Outerwear,Zip Neck,41-7710,Caliber Z NCK M Sum S ,Caliber Zip Neck Mens Summer Squash S  ,806955524055,Summer Squash,,S  ,,MALE,,7710,Summer Squash,S  ,806955524055,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,52C7C7C8-C0C8-4139-A973-49A3DFFB9BD8,,55743,,,7710,,,
Outerwear,Zip Neck,41-7710,Caliber Z NCK M Sum XL ,Caliber Zip Neck Mens Summer Squash XL  ,806955524062,Summer Squash,,XL  ,,MALE,,7710,Summer Squash,XL  ,806955524062,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,6C156EBE-E82B-4AE9-9466-BB0FB33FBB74,,55743,,,7710,,,
Outerwear,Zip Neck,41-7710,Caliber Z NCK M Sum XXL ,Caliber Zip Neck Mens Summer Squash XXL  ,806955524079,Summer Squash,,XXL  ,,MALE,,7710,Summer Squash,XXL  ,806955524079,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,22CD646C-C7BC-474F-88EF-6E22BAE36C83,,55743,,,7710,,,
Outerwear,Zip Neck,41-7710,Caliber Z NCK M Tre L ,Caliber Zip Neck Mens Tree L  ,806955524086,Tree,,L  ,,MALE,,7710,Tree,L  ,806955524086,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,6C2DB887-48BB-4A4D-878B-5DED16B98061,,55744,,,7710,,,
Outerwear,Zip Neck,41-7710,Caliber Z NCK M Tre M ,Caliber Zip Neck Mens Tree M  ,806955524093,Tree,,M  ,,MALE,,7710,Tree,M  ,806955524093,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,4A4A2497-85CF-4130-9569-913DEF37457C,,55744,,,7710,,,
Outerwear,Zip Neck,41-7710,Caliber Z NCK M Tre S ,Caliber Zip Neck Mens Tree S  ,806955524109,Tree,,S  ,,MALE,,7710,Tree,S  ,806955524109,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,FB18B24C-4D54-49E2-BAA0-F38DFE7C13FF,,55744,,,7710,,,
Outerwear,Zip Neck,41-7710,Caliber Z NCK M Tre XL ,Caliber Zip Neck Mens Tree XL  ,806955524116,Tree,,XL  ,,MALE,,7710,Tree,XL  ,806955524116,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,0218DDEE-1374-4114-A20E-0F6DB103EFD4,,55744,,,7710,,,
Outerwear,Zip Neck,41-7710,Caliber Z NCK M Tre XXL ,Caliber Zip Neck Mens Tree XXL  ,806955524123,Tree,,XXL  ,,MALE,,7710,Tree,XXL  ,806955524123,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,16CDD0B0-09F1-47D4-A5A6-0C056BE0021A,,55744,,,7710,,,
Outerwear,Zip Neck,,Caliber Zip Neck Mens,,41-7710,color,,size,,genre,,,,,UPCA,,139,,,,69.5,41,Arcteryx,,,Matrix,,,,,,,,,,,,,,,,,DA6D118C-B3E9-486B-8BD6-1AA10DC5A26B,,23740,,,,7710,,,41
Outerwear,Zip Neck,41-11272,Rho AR Z NCK M Bla L ,Rho AR Zip Neck Mens Black L  ,806955564945,Black,,L  ,,MALE,,11272,Black,L  ,806955564945,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,0550E3E5-25FA-465E-8B57-5EE833886FDA,,,,,11272,,,
Outerwear,Zip Neck,41-11272,Rho AR Z NCK M Bla M ,Rho AR Zip Neck Mens Black M  ,806955564952,Black,,M  ,,MALE,,11272,Black,M  ,806955564952,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,085459F3-CF3C-4D77-92A3-09EA7D55274B,,,,,11272,,,
Outerwear,Zip Neck,41-11272,Rho AR Z NCK M Bla S ,Rho AR Zip Neck Mens Black S  ,806955564914,Black,,S  ,,MALE,,11272,Black,S  ,806955564914,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,EC783033-03E7-4A41-9CBF-73AE2CF3A4D4,,,,,11272,,,
Outerwear,Zip Neck,41-11272,Rho AR Z NCK M Bla XL ,Rho AR Zip Neck Mens Black XL  ,806955564921,Black,,XL  ,,MALE,,11272,Black,XL  ,806955564921,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,3BF2F331-8331-4E77-9D48-840A80F456C8,,,,,11272,,,
Outerwear,Zip Neck,41-11272,Rho AR Z NCK M Bla XXL ,Rho AR Zip Neck Mens Black XXL  ,806955564938,Black,,XXL  ,,MALE,,11272,Black,XXL  ,806955564938,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,ABCB84A7-40B7-4FEE-8E12-6BFA97281366,,,,,11272,,,
Outerwear,Zip Neck,41-11272,Rho AR Z NCK M Blu L ,Rho AR Zip Neck Mens Blue Moon L  ,806955564969,Blue Moon,,L  ,,MALE,,11272,Blue Moon,L  ,806955564969,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,BA82E1C2-B6F9-4EDA-9594-19BE67D15695,,,,,11272,,,
Outerwear,Zip Neck,41-11272,Rho AR Z NCK M Blu M ,Rho AR Zip Neck Mens Blue Moon M  ,806955564976,Blue Moon,,M  ,,MALE,,11272,Blue Moon,M  ,806955564976,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,4DE53459-B1C6-4E00-A577-5605F38402BA,,,,,11272,,,
Outerwear,Zip Neck,41-11272,Rho AR Z NCK M Blu S ,Rho AR Zip Neck Mens Blue Moon S  ,806955564983,Blue Moon,,S  ,,MALE,,11272,Blue Moon,S  ,806955564983,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,180B2DA1-3E82-413E-9AAF-D6A3BC8FD443,,,,,11272,,,
Outerwear,Zip Neck,41-11272,Rho AR Z NCK M Blu XL ,Rho AR Zip Neck Mens Blue Moon XL  ,806955564990,Blue Moon,,XL  ,,MALE,,11272,Blue Moon,XL  ,806955564990,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,1C9E68F8-57E7-4717-81B2-EDB676FDFB0A,,,,,11272,,,
Outerwear,Zip Neck,41-11272,Rho AR Z NCK M Blu XXL ,Rho AR Zip Neck Mens Blue Moon XXL  ,806955565003,Blue Moon,,XXL  ,,MALE,,11272,Blue Moon,XXL  ,806955565003,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,F5EEA606-DE7C-4812-BF7F-9ECFFC13B705,,,,,11272,,,
Outerwear,Zip Neck,41-11272,Rho AR Z NCK M Cyp L ,Rho AR Zip Neck Mens Cypress L  ,806955565010,Cypress,,L  ,,MALE,,11272,Cypress,L  ,806955565010,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,613775CA-A7E6-4865-82BE-5CD3F84B9D61,,,,,11272,,,
Outerwear,Zip Neck,41-11272,Rho AR Z NCK M Cyp M ,Rho AR Zip Neck Mens Cypress M  ,806955565027,Cypress,,M  ,,MALE,,11272,Cypress,M  ,806955565027,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,5BC7F454-AD89-4AA6-8954-3B18C5AF2070,,,,,11272,,,
Outerwear,Zip Neck,41-11272,Rho AR Z NCK M Cyp S ,Rho AR Zip Neck Mens Cypress S  ,806955565034,Cypress,,S  ,,MALE,,11272,Cypress,S  ,806955565034,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,B4A17216-4870-46F0-9575-98C3E774BDF1,,,,,11272,,,
Outerwear,Zip Neck,41-11272,Rho AR Z NCK M Cyp XL ,Rho AR Zip Neck Mens Cypress XL  ,806955565041,Cypress,,XL  ,,MALE,,11272,Cypress,XL  ,806955565041,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,2266CE37-5A46-437D-89D2-BF3A825F4439,,,,,11272,,,
Outerwear,Zip Neck,41-11272,Rho AR Z NCK M Cyp XXL ,Rho AR Zip Neck Mens Cypress XXL  ,806955565058,Cypress,,XXL  ,,MALE,,11272,Cypress,XXL  ,806955565058,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,A33C3DB9-7108-4AEE-ACFF-45F0BA4AF430,,,,,11272,,,
Outerwear,Zip Neck,41-11273,Rho AR Z NCK W Bla L ,Rho AR Zip Neck Womens Black L  ,806955603125,Black,,L  ,,FEMALE,,11273,Black,L  ,806955603125,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,B06168C0-0E0F-48AA-94B8-BA7AADED7A7E,,60174,,,11273,,,
Outerwear,Zip Neck,41-11273,Rho AR Z NCK W Bla M ,Rho AR Zip Neck Womens Black M  ,806955603132,Black,,M  ,,FEMALE,,11273,Black,M  ,806955603132,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,9C56B834-4077-470B-B395-0BA180BC9C87,,60174,,,11273,,,
Outerwear,Zip Neck,41-11273,Rho AR Z NCK W Bla S ,Rho AR Zip Neck Womens Black S  ,806955603149,Black,,S  ,,FEMALE,,11273,Black,S  ,806955603149,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,65FD1014-73F5-4034-9C78-3C8373EA1B2A,,60174,,,11273,,,
Outerwear,Zip Neck,41-11273,Rho AR Z NCK W Bla XL ,Rho AR Zip Neck Womens Black XL  ,806955603156,Black,,XL  ,,FEMALE,,11273,Black,XL  ,806955603156,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,CC85D324-4263-4774-A116-85121ACE1257,,60174,,,11273,,,
Outerwear,Zip Neck,41-11273,Rho AR Z NCK W Bla XS ,Rho AR Zip Neck Womens Black XS  ,806955603163,Black,,XS  ,,FEMALE,,11273,Black,XS  ,806955603163,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,FA8E2E32-FD61-482B-972F-DE514F1907CE,,60174,,,11273,,,
Outerwear,Zip Neck,41-11273,Rho AR Z NCK W Cal L ,Rho AR Zip Neck Womens Calypso L  ,806955564716,Calypso,,L  ,,FEMALE,,11273,Calypso,L  ,806955564716,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,75669496-916E-414E-8CC9-343485620720,,60176,,,11273,,,
Outerwear,Zip Neck,41-11273,Rho AR Z NCK W Cal M ,Rho AR Zip Neck Womens Calypso M  ,806955564723,Calypso,,M  ,,FEMALE,,11273,Calypso,M  ,806955564723,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,821F96C5-1641-47AF-B194-2F167D2572B2,,60176,,,11273,,,
Outerwear,Zip Neck,41-11273,Rho AR Z NCK W Cal S ,Rho AR Zip Neck Womens Calypso S  ,806955564730,Calypso,,S  ,,FEMALE,,11273,Calypso,S  ,806955564730,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,9E3C5D4D-B1AE-4C69-B95E-E698B3C25A52,,60176,,,11273,,,
Outerwear,Zip Neck,41-11273,Rho AR Z NCK W Cal XL ,Rho AR Zip Neck Womens Calypso XL  ,806955564747,Calypso,,XL  ,,FEMALE,,11273,Calypso,XL  ,806955564747,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,8681A236-C2CB-4A23-A4FA-A861E4679DF9,,60176,,,11273,,,
Outerwear,Zip Neck,41-11273,Rho AR Z NCK W Cal XS ,Rho AR Zip Neck Womens Calypso XS  ,806955564754,Calypso,,XS  ,,FEMALE,,11273,Calypso,XS  ,806955564754,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,B3EC16F3-29CC-4074-A8C1-D6D9812F7418,,60176,,,11273,,,
Outerwear,Zip Neck,41-11273,Rho AR Z NCK W Cay L ,Rho AR Zip Neck Womens Cayenne L  ,806955564761,Cayenne,,L  ,,FEMALE,,11273,Cayenne,L  ,806955564761,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,76F92D42-FADC-4BDB-A123-3A620825886E,,60175,,,11273,,,
Outerwear,Zip Neck,41-11273,Rho AR Z NCK W Cay M ,Rho AR Zip Neck Womens Cayenne M  ,806955564778,Cayenne,,M  ,,FEMALE,,11273,Cayenne,M  ,806955564778,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,0C409AE7-C0FB-414D-A086-9002A5A6F6D3,,60175,,,11273,,,
Outerwear,Zip Neck,41-11273,Rho AR Z NCK W Cay S ,Rho AR Zip Neck Womens Cayenne S  ,806955564785,Cayenne,,S  ,,FEMALE,,11273,Cayenne,S  ,806955564785,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,4D6051CF-D9CA-411D-AF72-33EBC011E56B,,60175,,,11273,,,
Outerwear,Zip Neck,41-11273,Rho AR Z NCK W Cay XL ,Rho AR Zip Neck Womens Cayenne XL  ,806955564792,Cayenne,,XL  ,,FEMALE,,11273,Cayenne,XL  ,806955564792,,139,,,,69.5,41,Arcteryx,,,MatrixComponent,,,,,,,,,,,,,,,,,,07AC2907-67CB-446E-88E4-88478C8A29A6,,60175,,,11273,,,
